"person","gender","age","season","weekend","weight","exp.dermal","exp.inhal","exp.ingest","exp.diet","exp.nondiet","exp.drain","dose.inhal.ug","dose.intake.ug","dose.intake.mgkg","abs.dermal.ug","abs.inhal.ug","abs.ingest.ug","abs.tot.ug","abs.tot.mgkg","urine.tot.ug","exp.window","conc.inhal.max.prod.aer","conc.inhal.max.prod.vap","exp.inhal.indir","abs.hm.ug"
"76","F","9","F","0","28.94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77","M","48","S","1","83.608","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"78","M","41","P","0","99.525","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.2e-05","0","0","0","0"
"79","M","32","P","1","81.372","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80","F","24","S","0","64.535","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"81","M","39","W","0","66.995","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82","M","24","F","0","75.422","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19.436279","0","0","0","0"
"83","F","30","W","0","66.228","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"84","F","71","F","1","71.044","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"85","F","15","W","1","43.709","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"86","M","71","F","0","96.331","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"87","F","56","P","1","79.517","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"88","F","27","F","0","59.321","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"89","F","46","S","0","50.279","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"90","F","9","S","0","22.506","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","221.685161","0","0","0","0"
"91","F","46","P","0","80.922","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"92","F","19","P","1","52.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"93","F","45","P","1","75.605","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"94","M","40","P","0","96.008","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95","F","8","P","1","31.337","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96","F","90","F","0","75.163","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","M","60","P","0","82.812","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98","F","20","F","1","54.102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","M","25","F","0","75.484","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100","M","4","P","1","15.515","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","F","30","F","0","84.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102","F","6","W","1","20.676","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000131","0","0","0","0"
"103","M","23","P","1","65.931","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104","M","37","P","0","90.543","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","M","13","P","0","24.709","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106","F","62","P","0","59.669","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107","M","60","S","0","87.633","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","M","20","W","0","53.759","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","M","33","P","1","74.093","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110","M","49","F","0","75.525","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111","F","80","P","0","70.385","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","F","41","S","0","49.298","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.010628","0","0","0","0"
"113","F","44","S","1","72.548","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"114","F","34","S","0","51.336","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"115","M","69","S","1","63.699","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","475.478527","0","0","0","0"
"116","F","49","F","0","68.767","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"117","F","83","S","0","114.583","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118","F","14","F","0","65.424","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
