"","source.type","pucid","form","variable","dtxsid","product.id","pr.chem","dist.type","par1","par2","par3","par4","l.trunc","u.trunc","resamp"
"439","product","AC.0200.010","liquid","f.chemical","DTXSID6026296",6,1,"point",0.9312,0,NA,NA,NA,NA,NA
"440","product","AC.0200.010","liquid","f.chemical","DTXSID6026296",7,1,"point",0.9312,0,NA,NA,NA,NA,NA
"441","product","AC.0200.010","liquid","f.chemical","DTXSID6026296",8,1,"point",0.9312,0,NA,NA,NA,NA,NA
"442","product","AC.0200.010","liquid","f.chemical","DTXSID6026296",9,1,"point",0.9312,0,NA,NA,NA,NA,NA
"443","product","AC.0200.010","liquid","f.chemical","DTXSID6026296",10,1,"point",0.9312,0,NA,NA,NA,NA,NA
"444","product","AC.0200.010","liquid","f.chemical","DTXSID6026296",11,1,"point",0.9312,0,NA,NA,NA,NA,NA
"445","product","AC.0200.010","liquid","f.chemical","DTXSID6026296",12,1,"point",0.8875,0,NA,NA,NA,NA,NA
"446","product","AC.0200.010","liquid","f.chemical","DTXSID6026296",13,1,"point",0.8875,0,NA,NA,NA,NA,NA
"447","product","AC.0200.010","liquid","f.chemical","DTXSID6026296",14,1,"point",0.967,0,NA,NA,NA,NA,NA
"448","product","AC.0200.010","liquid","f.chemical","DTXSID6026296",15,1,"point",0.24974,0,NA,NA,NA,NA,NA
"449","product","AC.0200.010","liquid","f.chemical","DTXSID6026296",16,1,"point",0.967,0,NA,NA,NA,NA,NA
"450","product","AC.0200.010","liquid","f.chemical","DTXSID6026296",17,1,"point",0.967,0,NA,NA,NA,NA,NA
"451","product","AC.0200.010","liquid","f.chemical","DTXSID6026296",18,1,"point",0.899986,0,NA,NA,NA,NA,NA
"452","product","AC.0200.010","liquid","f.chemical","DTXSID6026296",19,1,"point",0.921,0,NA,NA,NA,NA,NA
"453","product","AC.0200.010","liquid","f.chemical","DTXSID6026296",20,1,"point",0.01,0,NA,NA,NA,NA,NA
"454","product","AC.0200.010","liquid","f.chemical","DTXSID6026296",21,1,"point",0.9649,0,NA,NA,NA,NA,NA
"455","product","AC.0200.010","liquid","f.chemical","DTXSID6028072",1,1,"point",0.01,0,NA,NA,NA,NA,NA
"456","product","AC.0200.010","liquid","f.chemical","DTXSID6028072",2,1,"point",0.177,0,NA,NA,NA,NA,NA
"457","product","AC.0200.010","liquid","f.chemical","DTXSID6041266",1,1,"uniform",0.01,0.25,NA,NA,NA,NA,NA
"458","product","AC.0200.010","liquid","f.chemical","DTXSID70872594",1,1,"point",0.07,0,NA,NA,NA,NA,NA
"459","product","AC.0200.010","liquid","f.chemical","DTXSID8035217",1,1,"point",0.3,0,NA,NA,NA,NA,NA
"460","product","AC.0200.010","liquid","f.chemical","DTXSID8035217",2,1,"point",0.25,0,NA,NA,NA,NA,NA
"461","product","AC.0200.010","liquid","f.chemical","DTXSID8035217",3,1,"point",0.25,0,NA,NA,NA,NA,NA
"462","product","AC.0200.010","liquid","f.chemical","DTXSID8035217",4,1,"point",0.25,0,NA,NA,NA,NA,NA
"463","product","AC.0200.010","liquid","f.chemical","DTXSID8035217",5,1,"point",0.25,0,NA,NA,NA,NA,NA
"464","product","AC.0200.010","liquid","f.chemical","DTXSID8035217",6,1,"point",0.25,0,NA,NA,NA,NA,NA
"465","product","AC.0200.010","liquid","f.chemical","DTXSID8035217",7,1,"point",0.25,0,NA,NA,NA,NA,NA
"466","product","AC.0200.010","liquid","f.chemical","DTXSID8035217",8,1,"point",0.25,0,NA,NA,NA,NA,NA
"467","product","AC.0200.010","liquid","f.chemical","DTXSID8035217",9,1,"point",0.15,0,NA,NA,NA,NA,NA
"468","product","AC.0200.010","liquid","f.chemical","DTXSID8035217",10,1,"point",0.15,0,NA,NA,NA,NA,NA
"469","product","AC.0200.010","liquid","f.chemical","DTXSID8035217",11,1,"point",0.15,0,NA,NA,NA,NA,NA
"470","product","AC.0200.010","liquid","f.chemical","DTXSID8035217",12,1,"point",0.25,0,NA,NA,NA,NA,NA
"471","product","AC.0200.010","liquid","f.chemical","DTXSID8035217",13,1,"point",0.3,0,NA,NA,NA,NA,NA
"472","product","AC.0200.010","liquid","f.chemical","DTXSID9020663",1,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"473","product","AC.0200.010","liquid","f.chemical","DTXSID9021976",1,1,"point",0.26,0,NA,NA,NA,NA,NA
"474","product","AC.0200.010","liquid","f.chemical","DTXSID9021976",2,1,"point",0.6,0,NA,NA,NA,NA,NA
"475","product","AC.0200.010","liquid","f.chemical","DTXSID9021976",3,1,"point",0.6,0,NA,NA,NA,NA,NA
"476","product","AC.0200.010","liquid","f.chemical","DTXSID9021976",4,1,"point",0.6,0,NA,NA,NA,NA,NA
"477","product","AC.0200.010","liquid","f.chemical","DTXSID9021976",5,1,"point",0.6,0,NA,NA,NA,NA,NA
"478","product","AC.0200.010","liquid","f.chemical","DTXSID9021976",6,1,"point",0.6,0,NA,NA,NA,NA,NA
"479","product","AC.0200.010","liquid","f.chemical","DTXSID9021976",7,1,"point",0.6,0,NA,NA,NA,NA,NA
"480","product","AC.0200.010","liquid","f.chemical","DTXSID9021976",8,1,"point",0.6,0,NA,NA,NA,NA,NA
"481","product","AC.0200.010","liquid","f.chemical","DTXSID9021976",9,1,"point",0.288,0,NA,NA,NA,NA,NA
"482","product","AC.0200.010","liquid","f.chemical","DTXSID9021976",10,1,"point",0.288,0,NA,NA,NA,NA,NA
"483","product","AC.0200.010","liquid","f.chemical","DTXSID9021976",11,1,"point",0.288,0,NA,NA,NA,NA,NA
"484","product","AC.0200.010","liquid","f.chemical","DTXSID9021976",12,1,"point",0.6,0,NA,NA,NA,NA,NA
"485","product","AC.0200.010","liquid","f.chemical","DTXSID9021976",13,1,"point",0.26,0,NA,NA,NA,NA,NA
"486","product","AC.0200.010","liquid","f.chemical","DTXSID9022528",1,1,"uniform",0,0.02,NA,NA,NA,NA,NA
"487","product","AC.0200.010","liquid","f.chemical","DTXSID9022528",2,1,"point",0.02,0,NA,NA,NA,NA,NA
"488","product","AC.0200.010","liquid","f.chemical","DTXSID9022528",3,1,"point",0.016,0,NA,NA,NA,NA,NA
"489","product","AC.0200.010","liquid","f.chemical","DTXSID9022528",4,1,"point",0.016,0,NA,NA,NA,NA,NA
"490","product","AC.0200.010","liquid","f.chemical","DTXSID9022528",5,1,"point",0.016,0,NA,NA,NA,NA,NA
"491","product","AC.0200.010","liquid","f.chemical","DTXSID9022528",6,1,"point",0.02,0,NA,NA,NA,NA,NA
"492","product","AC.0200.010","liquid","f.chemical","DTXSID9027073",1,1,"uniform",0,0.01,NA,NA,NA,NA,NA
"702","product","AC.0200.030","paste","f.chemical","DTXSID0049789",1,1,"point",0.1,0,NA,NA,NA,NA,NA
"703","product","AC.0200.030","paste","f.chemical","DTXSID1020778",1,1,"point",0.12285,0,NA,NA,NA,NA,NA
"704","product","AC.0200.030","paste","f.chemical","DTXSID1024835",1,1,"point",0.125,0,NA,NA,NA,NA,NA
"705","product","AC.0200.030","paste","f.chemical","DTXSID2020189",1,1,"point",0.2,0,NA,NA,NA,NA,NA
"706","product","AC.0200.030","paste","f.chemical","DTXSID2041208",1,1,"point",0.06,0,NA,NA,NA,NA,NA
"707","product","AC.0200.030","paste","f.chemical","DTXSID20891750",1,1,"point",0.03,0,NA,NA,NA,NA,NA
"708","product","AC.0200.030","paste","f.chemical","DTXSID20895152",1,1,"point",0.03,0,NA,NA,NA,NA,NA
"709","product","AC.0200.030","paste","f.chemical","DTXSID3021352",1,1,"point",0.05,0,NA,NA,NA,NA,NA
"710","product","AC.0200.030","paste","f.chemical","DTXSID3021352",2,1,"point",0.05,0,NA,NA,NA,NA,NA
"711","product","AC.0200.030","paste","f.chemical","DTXSID3021352",3,1,"point",0.05,0,NA,NA,NA,NA,NA
"712","product","AC.0200.030","paste","f.chemical","DTXSID3036238",1,1,"uniform",0.15,0.4,NA,NA,NA,NA,NA
"713","product","AC.0200.030","paste","f.chemical","DTXSID4022527",1,1,"point",0.15,0,NA,NA,NA,NA,NA
"714","product","AC.0200.030","paste","f.chemical","DTXSID4022529",1,1,"point",0.2,0,NA,NA,NA,NA,NA
"715","product","AC.0200.030","paste","f.chemical","DTXSID5027695",1,1,"point",0.015,0,NA,NA,NA,NA,NA
"716","product","AC.0200.030","paste","f.chemical","DTXSID50873988",1,1,"uniform",0.1,0.5,NA,NA,NA,NA,NA
"717","product","AC.0200.030","paste","f.chemical","DTXSID50891884",1,1,"point",0.025,0,NA,NA,NA,NA,NA
"718","product","AC.0200.030","paste","f.chemical","DTXSID6024836",1,1,"point",0.075,0,NA,NA,NA,NA,NA
"719","product","AC.0200.030","paste","f.chemical","DTXSID6026296",1,1,"uniform",0.8,0.9,NA,NA,NA,NA,NA
"720","product","AC.0200.030","paste","f.chemical","DTXSID6026296",2,1,"uniform",0.6,1,NA,NA,NA,NA,NA
"721","product","AC.0200.030","paste","f.chemical","DTXSID6026296",3,1,"uniform",0.4,0.7,NA,NA,NA,NA,NA
"722","product","AC.0200.030","paste","f.chemical","DTXSID6026296",4,1,"point",0.285,0,NA,NA,NA,NA,NA
"723","product","AC.0200.030","paste","f.chemical","DTXSID6026296",5,1,"point",0.285,0,NA,NA,NA,NA,NA
"724","product","AC.0200.030","paste","f.chemical","DTXSID6026296",6,1,"point",0.25,0,NA,NA,NA,NA,NA
"725","product","AC.0200.030","paste","f.chemical","DTXSID6026296",7,1,"point",0.25,0,NA,NA,NA,NA,NA
"726","product","AC.0200.030","paste","f.chemical","DTXSID6026296",8,1,"point",0.256,0,NA,NA,NA,NA,NA
"727","product","AC.0200.030","paste","f.chemical","DTXSID6026296",9,1,"point",0.256,0,NA,NA,NA,NA,NA
"728","product","AC.0200.030","paste","f.chemical","DTXSID6026296",10,1,"point",0.261,0,NA,NA,NA,NA,NA
"729","product","AC.0200.030","paste","f.chemical","DTXSID6026296",11,1,"point",0.261,0,NA,NA,NA,NA,NA
"730","product","AC.0200.030","paste","f.chemical","DTXSID6026296",12,1,"point",0.251,0,NA,NA,NA,NA,NA
"731","product","AC.0200.030","paste","f.chemical","DTXSID6026296",13,1,"point",0.251,0,NA,NA,NA,NA,NA
"732","product","AC.0200.030","paste","f.chemical","DTXSID6026296",14,1,"point",0.286,0,NA,NA,NA,NA,NA
"733","product","AC.0200.030","paste","f.chemical","DTXSID6026296",15,1,"point",0.286,0,NA,NA,NA,NA,NA
"734","product","AC.0200.030","paste","f.chemical","DTXSID6026296",16,1,"point",0.807,0,NA,NA,NA,NA,NA
"735","product","AC.0200.030","paste","f.chemical","DTXSID6026296",17,1,"point",0.8733,0,NA,NA,NA,NA,NA
"736","product","AC.0200.030","paste","f.chemical","DTXSID6041719",1,1,"point",0.2,0,NA,NA,NA,NA,NA
"737","product","AC.0200.030","gel","f.chemical","DTXSID6049640",1,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"738","product","AC.0200.030","gel","f.chemical","DTXSID6049640",2,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"739","product","AC.0200.030","paste","f.chemical","DTXSID60892029",1,1,"point",0.4,0,NA,NA,NA,NA,NA
"740","product","AC.0200.030","paste","f.chemical","DTXSID7021235",1,1,"point",0.2,0,NA,NA,NA,NA,NA
"741","product","AC.0200.030","paste","f.chemical","DTXSID7025502",1,1,"point",0.05,0,NA,NA,NA,NA,NA
"742","product","AC.0200.030","paste","f.chemical","DTXSID7027594",1,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"743","product","AC.0200.030","paste","f.chemical","DTXSID7051216",1,1,"uniform",0,0.2,NA,NA,NA,NA,NA
"744","product","AC.0200.030","paste","f.chemical","DTXSID8025911",1,1,"uniform",0,0.1,NA,NA,NA,NA,NA
"745","product","AC.0200.030","paste","f.chemical","DTXSID8025911",2,1,"point",0.05,0,NA,NA,NA,NA,NA
"746","product","AC.0200.030","paste","f.chemical","DTXSID8027117",1,1,"uniform",0,0.2,NA,NA,NA,NA,NA
"747","product","AC.0200.030","paste","f.chemical","DTXSID9020617",1,1,"point",0.343,0,NA,NA,NA,NA,NA
"748","product","AC.0200.030","paste","f.chemical","DTXSID9020663",1,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"749","product","AC.0200.030","paste","f.chemical","DTXSID9020663",2,1,"uniform",0.03,0.07,NA,NA,NA,NA,NA
"750","product","AC.0200.030","paste","f.chemical","DTXSID9020663",3,1,"uniform",0.01,0.02,NA,NA,NA,NA,NA
"751","product","AC.0200.030","paste","f.chemical","DTXSID9020663",4,1,"point",0.08,0,NA,NA,NA,NA,NA
"752","product","AC.0200.030","paste","f.chemical","DTXSID9020663",5,1,"point",0.02,0,NA,NA,NA,NA,NA
"753","product","AC.0200.030","paste","f.chemical","DTXSID9021392",1,1,"uniform",0.01,0.02,NA,NA,NA,NA,NA
"754","product","AC.0200.030","paste","f.chemical","DTXSID9021392",2,1,"point",0.8,0,NA,NA,NA,NA,NA
"755","product","AC.0200.030","paste","f.chemical","DTXSID90885464",1,1,"point",0.02,0,NA,NA,NA,NA,NA
"951","product","AC.0300.010","liquid","f.chemical","DTXSID2020555",1,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"952","product","AC.0300.010","liquid","f.chemical","DTXSID2020555",2,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"953","product","AC.0300.010","liquid","f.chemical","DTXSID2020555",3,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"954","product","AC.0300.010","liquid","f.chemical","DTXSID2020555",4,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"955","product","AC.0300.010","liquid","f.chemical","DTXSID2020555",5,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"956","product","AC.0300.010","liquid","f.chemical","DTXSID2020555",6,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"957","product","AC.0300.010","liquid","f.chemical","DTXSID2020555",7,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"958","product","AC.0300.010","liquid","f.chemical","DTXSID2020555",8,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"959","product","AC.0300.010","liquid","f.chemical","DTXSID2020555",9,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"960","product","AC.0300.010","liquid","f.chemical","DTXSID2023985",1,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"961","product","AC.0300.010","liquid","f.chemical","DTXSID2023985",2,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"962","product","AC.0300.010","liquid","f.chemical","DTXSID2023985",3,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"963","product","AC.0300.010","liquid","f.chemical","DTXSID2023985",4,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"964","product","AC.0300.010","liquid","f.chemical","DTXSID3021271",1,1,"uniform",0.1,0.3,NA,NA,NA,NA,NA
"965","product","AC.0300.010","liquid","f.chemical","DTXSID3021352",1,1,"uniform",0.01,0.1,NA,NA,NA,NA,NA
"966","product","AC.0300.010","liquid","f.chemical","DTXSID3021352",2,1,"uniform",0.01,0.1,NA,NA,NA,NA,NA
"967","product","AC.0300.010","liquid","f.chemical","DTXSID3021352",3,1,"uniform",0.01,0.1,NA,NA,NA,NA,NA
"968","product","AC.0300.010","liquid","f.chemical","DTXSID3021352",4,1,"uniform",0.01,0.1,NA,NA,NA,NA,NA
"969","product","AC.0300.010","liquid","f.chemical","DTXSID3040273",1,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"970","product","AC.0300.010","liquid","f.chemical","DTXSID3040273",2,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"971","product","AC.0300.010","liquid","f.chemical","DTXSID3040273",3,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"972","product","AC.0300.010","liquid","f.chemical","DTXSID3040273",4,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"973","product","AC.0300.010","liquid","f.chemical","DTXSID40107789",1,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"974","product","AC.0300.010","liquid","f.chemical","DTXSID7051216",1,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"975","product","AC.0300.010","liquid","f.chemical","DTXSID7051216",2,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"976","product","AC.0300.010","liquid","f.chemical","DTXSID7051216",3,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"977","product","AC.0300.010","liquid","f.chemical","DTXSID7051216",4,1,"uniform",0.05,0.1,NA,NA,NA,NA,NA
"978","product","AC.0300.010","liquid","f.chemical","DTXSID8026937",1,1,"uniform",0.15,0.3,NA,NA,NA,NA,NA
"979","product","AC.0300.010","liquid","f.chemical","DTXSID8026937",2,1,"uniform",0.15,0.3,NA,NA,NA,NA,NA
"980","product","AC.0300.010","liquid","f.chemical","DTXSID8026937",3,1,"uniform",0.15,0.3,NA,NA,NA,NA,NA
"981","product","AC.0300.010","liquid","f.chemical","DTXSID8026937",4,1,"uniform",0.15,0.3,NA,NA,NA,NA,NA
"982","product","AC.0300.010","liquid","f.chemical","DTXSID9020584",1,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"983","product","AC.0300.010","liquid","f.chemical","DTXSID9020584",2,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"984","product","AC.0300.010","liquid","f.chemical","DTXSID9020584",3,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"985","product","AC.0300.010","liquid","f.chemical","DTXSID9020584",4,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"986","product","AC.0300.010","liquid","f.chemical","DTXSID9041730",1,1,"point",0.1,0,NA,NA,NA,NA,NA
"987","product","AC.0300.020","liquid","f.chemical","DTXSID0021206",1,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"988","product","AC.0300.020","liquid","f.chemical","DTXSID0021206",2,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"989","product","AC.0300.020","liquid","f.chemical","DTXSID0021206",3,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"990","product","AC.0300.020","liquid","f.chemical","DTXSID0021206",4,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"991","product","AC.0300.020","liquid","f.chemical","DTXSID0021206",5,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"992","product","AC.0300.020","liquid","f.chemical","DTXSID0021206",6,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"993","product","AC.0300.020","liquid","f.chemical","DTXSID1052329",1,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"994","product","AC.0300.020","liquid","f.chemical","DTXSID2036293",1,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"995","product","AC.0300.020","liquid","f.chemical","DTXSID3021352",1,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"996","product","AC.0300.020","liquid","f.chemical","DTXSID3021352",2,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"997","product","AC.0300.020","liquid","f.chemical","DTXSID3049671",1,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"998","product","AC.0300.020","liquid","f.chemical","DTXSID50100544",1,1,"point",0.0015,0,NA,NA,NA,NA,NA
"999","product","AC.0300.020","liquid","f.chemical","DTXSID50100544",2,1,"point",0.0025,0,NA,NA,NA,NA,NA
"1000","product","AC.0300.020","liquid","f.chemical","DTXSID50873988",1,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"1001","product","AC.0300.020","liquid","f.chemical","DTXSID50873988",2,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"1002","product","AC.0300.020","liquid","f.chemical","DTXSID50873988",3,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"1003","product","AC.0300.020","liquid","f.chemical","DTXSID50873988",4,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"1004","product","AC.0300.020","liquid","f.chemical","DTXSID50873988",5,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"1005","product","AC.0300.020","liquid","f.chemical","DTXSID50873988",6,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"1006","product","AC.0300.020","liquid","f.chemical","DTXSID6026296",1,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"1007","product","AC.0300.020","liquid","f.chemical","DTXSID6026296",2,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"1008","product","AC.0300.020","liquid","f.chemical","DTXSID6026296",3,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"1009","product","AC.0300.020","liquid","f.chemical","DTXSID6026296",4,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"1010","product","AC.0300.020","liquid","f.chemical","DTXSID6026296",5,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"1011","product","AC.0300.020","liquid","f.chemical","DTXSID6026296",6,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"1012","product","AC.0300.020","liquid","f.chemical","DTXSID6026296",7,1,"uniform",0.54,0.56,NA,NA,NA,NA,NA
"1013","product","AC.0300.020","liquid","f.chemical","DTXSID6026296",8,1,"uniform",0.54,0.56,NA,NA,NA,NA,NA
"1014","product","AC.0300.020","liquid","f.chemical","DTXSID7025920",1,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"1015","product","AC.0400.010","liquid","f.chemical","DTXSID0021206",1,1,"uniform",0.1,0.3,NA,NA,NA,NA,NA
"1016","product","AC.0400.010","liquid","f.chemical","DTXSID0051235",1,1,"uniform",0,0.046,NA,NA,NA,NA,NA
"1017","product","AC.0400.010","liquid","f.chemical","DTXSID1097735",1,1,"uniform",0,0.177,NA,NA,NA,NA,NA
"1018","product","AC.0400.010","liquid","f.chemical","DTXSID3021352",1,1,"uniform",0,0.174,NA,NA,NA,NA,NA
"1019","product","AC.0400.010","liquid","f.chemical","DTXSID5027699",1,1,"uniform",0,0.335,NA,NA,NA,NA,NA
"1020","product","AC.0400.010","liquid","f.chemical","DTXSID9020663",1,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"1021","product","AC.0400.010","liquid","f.chemical","DTXSID9026051",1,1,"uniform",0,0.032,NA,NA,NA,NA,NA
"1022","product","AC.0400.010","liquid","f.chemical","DTXSID9050486",1,1,"uniform",0,0.113,NA,NA,NA,NA,NA
"1023","product","AC.0500.010","liquid","f.chemical","DTXSID0020868",1,1,"uniform",0.17,0.32,NA,NA,NA,NA,NA
"1024","product","AC.0500.010","liquid","f.chemical","DTXSID0021206",1,1,"uniform",0.17,0.27,NA,NA,NA,NA,NA
"1025","product","AC.0500.010","liquid","f.chemical","DTXSID0021206",2,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"1026","product","AC.0500.010","liquid","f.chemical","DTXSID0021206",3,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"1027","product","AC.0500.010","liquid","f.chemical","DTXSID0021206",4,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"1028","product","AC.0500.010","liquid","f.chemical","DTXSID0021206",5,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"1029","product","AC.0500.010","liquid","f.chemical","DTXSID0021206",6,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"1030","product","AC.0500.010","liquid","f.chemical","DTXSID0021206",7,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"1031","product","AC.0500.010","liquid","f.chemical","DTXSID0021206",8,1,"uniform",0.17,0.27,NA,NA,NA,NA,NA
"1032","product","AC.0500.010","liquid","f.chemical","DTXSID0021206",9,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"1033","product","AC.0500.010","liquid","f.chemical","DTXSID0021206",10,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"1034","product","AC.0500.010","liquid","f.chemical","DTXSID0021206",11,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"1035","product","AC.0500.010","liquid","f.chemical","DTXSID0021206",12,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"1036","product","AC.0500.010","liquid","f.chemical","DTXSID0021206",13,1,"uniform",0.03,0.07,NA,NA,NA,NA,NA
"1037","product","AC.0500.010","liquid","f.chemical","DTXSID0021206",14,1,"uniform",0.03,0.07,NA,NA,NA,NA,NA
"1038","product","AC.0500.010","liquid","f.chemical","DTXSID0021206",15,1,"uniform",0.03,0.07,NA,NA,NA,NA,NA
"1039","product","AC.0500.010","liquid","f.chemical","DTXSID0021206",16,1,"uniform",0.03,0.07,NA,NA,NA,NA,NA
"1040","product","AC.0500.010","liquid","f.chemical","DTXSID0021206",17,1,"uniform",0.03,0.07,NA,NA,NA,NA,NA
"1041","product","AC.0500.010","liquid","f.chemical","DTXSID0021206",18,1,"uniform",0.03,0.07,NA,NA,NA,NA,NA
"1042","product","AC.0500.010","liquid","f.chemical","DTXSID0021206",19,1,"uniform",0.03,0.07,NA,NA,NA,NA,NA
"1043","product","AC.0500.010","liquid","f.chemical","DTXSID0021206",20,1,"uniform",0.03,0.07,NA,NA,NA,NA,NA
"1044","product","AC.0500.010","liquid","f.chemical","DTXSID0021206",21,1,"uniform",0.01,0.05,NA,NA,NA,NA,NA
"1045","product","AC.0500.010","liquid","f.chemical","DTXSID0021206",22,1,"uniform",0.1,0.3,NA,NA,NA,NA,NA
"1046","product","AC.0500.010","liquid","f.chemical","DTXSID0021337",1,1,"point",0.00035,0,NA,NA,NA,NA,NA
"1047","product","AC.0500.010","liquid","f.chemical","DTXSID0021759",1,1,"point",0.9,0,NA,NA,NA,NA,NA
"1048","product","AC.0500.010","liquid","f.chemical","DTXSID0021759",2,1,"point",0.9,0,NA,NA,NA,NA,NA
"1049","product","AC.0500.010","liquid","f.chemical","DTXSID0021759",3,1,"point",0.9,0,NA,NA,NA,NA,NA
"1050","product","AC.0500.010","liquid","f.chemical","DTXSID0021759",4,1,"point",0.9,0,NA,NA,NA,NA,NA
"1051","product","AC.0500.010","liquid","f.chemical","DTXSID0021759",5,1,"point",0.9,0,NA,NA,NA,NA,NA
"1052","product","AC.0500.010","liquid","f.chemical","DTXSID0021759",6,1,"point",0.9,0,NA,NA,NA,NA,NA
"1053","product","AC.0500.010","liquid","f.chemical","DTXSID0024050",1,1,"uniform",0.05,0.15,NA,NA,NA,NA,NA
"1054","product","AC.0500.010","liquid","f.chemical","DTXSID0025941",1,1,"uniform",0.2,0.25,NA,NA,NA,NA,NA
"1055","product","AC.0500.010","liquid","f.chemical","DTXSID0025941",2,1,"uniform",0.14,0.19,NA,NA,NA,NA,NA
"1056","product","AC.0500.010","liquid","f.chemical","DTXSID0025941",3,1,"uniform",0.3,0.6,NA,NA,NA,NA,NA
"1057","product","AC.0500.010","liquid","f.chemical","DTXSID0025941",4,1,"uniform",0.28,0.38,NA,NA,NA,NA,NA
"1058","product","AC.0500.010","liquid","f.chemical","DTXSID0025941",5,1,"uniform",0.14,0.16,NA,NA,NA,NA,NA
"1059","product","AC.0500.010","liquid","f.chemical","DTXSID0025941",6,1,"uniform",0.14,0.16,NA,NA,NA,NA,NA
"1060","product","AC.0500.010","liquid","f.chemical","DTXSID0025941",7,1,"uniform",0.1,0.2,NA,NA,NA,NA,NA
"1061","product","AC.0500.010","liquid","f.chemical","DTXSID0025941",8,1,"uniform",0.14,0.16,NA,NA,NA,NA,NA
"1062","product","AC.0500.010","liquid","f.chemical","DTXSID0025941",9,1,"uniform",0.1,0.2,NA,NA,NA,NA,NA
"1063","product","AC.0500.010","liquid","f.chemical","DTXSID0025941",10,1,"uniform",0.14,0.16,NA,NA,NA,NA,NA
"1064","product","AC.0500.010","liquid","f.chemical","DTXSID0025941",11,1,"uniform",0.14,0.16,NA,NA,NA,NA,NA
"1065","product","AC.0500.010","liquid","f.chemical","DTXSID0025941",12,1,"uniform",0.2001,0.25,NA,NA,NA,NA,NA
